,id,carat,cut,color,clarity,depth,table,x,y,z,price
25589,25589,0.41,5,6,6,61.0,56.0,4.82,4.78,2.93,7.082999999999999
25590,25590,0.37,4,4,3,63.0,58.0,4.59,4.55,2.88,6.501
25591,25591,0.9,3,7,4,63.8,55.0,6.11,6.18,3.92,8.433
25592,25592,0.35,3,7,3,60.7,59.0,4.52,4.57,2.76,6.42
25593,25593,0.71,5,8,5,61.5,58.0,5.75,5.77,3.54,8.184
25594,25594,0.33,4,4,5,62.4,60.0,4.42,4.39,2.75,6.541
25595,25595,0.54,4,7,3,62.2,61.0,5.24,5.15,3.23,7.226
25596,25596,2.02,3,4,4,61.5,59.0,8.08,8.21,5.01,9.792
25597,25597,0.3,5,7,6,60.2,57.0,4.37,4.4,2.64,6.671
25598,25598,1.76,3,4,3,63.0,63.0,7.65,7.63,4.81,9.142000000000001
25599,25599,0.59,5,7,6,61.8,56.0,5.39,5.42,3.34,7.83
25600,25600,0.39,3,6,5,63.7,57.0,4.63,4.67,2.96,6.797000000000001
25601,25601,1.16,5,3,3,61.7,56.0,6.76,6.7,4.15,8.448
25602,25602,0.53,2,8,3,63.8,56.0,5.16,5.12,3.28,7.4
25603,25603,2.0,3,5,2,63.5,57.0,7.91,7.86,4.99,9.156
25604,25604,0.52,5,7,2,62.9,56.0,5.12,5.08,3.21,7.162000000000001
25605,25605,0.35,5,5,8,61.8,55.0,4.56,4.54,2.81,7.018
25606,25606,0.7,5,4,3,61.2,56.0,5.69,5.74,3.5,7.689
25607,25607,0.55,3,8,4,58.5,58.4,5.39,5.42,3.16,7.587999999999999
25608,25608,1.7,4,3,3,59.7,60.0,7.77,7.72,4.62,9.259
25609,25609,1.72,1,6,3,64.8,58.0,7.5,7.46,4.85,9.519
25610,25610,0.3,4,5,6,61.8,59.0,4.26,4.22,2.62,6.778
25611,25611,0.7,4,5,5,61.4,59.0,5.74,5.59,3.51,7.837999999999999
25612,25612,0.7,2,7,3,61.9,58.0,5.63,5.67,3.5,7.7139999999999995
25613,25613,0.7,2,8,4,63.9,58.0,5.62,5.58,3.58,8.017000000000001
25614,25614,0.36,5,6,3,61.1,57.0,4.57,4.6,2.8,6.312
25615,25615,0.3,2,5,6,63.5,56.0,4.29,4.34,2.74,6.528
25616,25616,1.07,4,4,3,60.7,60.0,6.64,6.61,4.02,8.469
25617,25617,0.33,5,4,3,63.0,56.0,4.42,4.41,2.78,6.3870000000000005
25618,25618,0.55,5,7,4,59.8,57.0,5.34,5.3,3.18,7.447
25619,25619,0.9,3,6,3,60.4,60.0,6.23,6.29,3.78,8.281
25620,25620,1.1,4,7,2,60.1,62.0,6.69,6.65,4.01,8.453
25621,25621,0.29,2,6,5,64.4,54.0,4.21,4.24,2.72,6.223
25622,25622,1.01,5,5,6,60.6,57.0,6.54,6.5,3.95,8.877
25623,25623,0.57,5,3,4,61.5,56.0,5.32,5.35,3.28,7.19
25624,25624,2.1,5,3,3,61.7,55.0,8.21,8.13,5.04,9.487
25625,25625,0.91,4,5,4,60.8,56.0,6.28,6.21,3.8,8.38
25626,25626,0.9,4,3,4,59.1,59.0,6.28,6.24,3.7,8.127
25627,25627,1.24,5,6,5,61.5,54.0,6.93,6.89,4.25,9.224
25628,25628,0.4,5,7,6,62.4,59.0,4.7,4.73,2.94,7.061
25629,25629,0.35,5,7,4,62.0,55.0,4.52,4.54,2.81,6.642
25630,25630,0.7,2,7,2,63.1,56.0,5.63,5.66,3.56,7.6770000000000005
25631,25631,0.61,5,5,3,61.7,55.0,5.46,5.49,3.38,7.414
25632,25632,0.71,3,6,3,60.7,57.0,5.78,5.81,3.52,7.644
25633,25633,1.21,4,5,4,63.0,58.0,6.72,6.67,4.22,8.898
25634,25634,0.91,3,8,3,62.8,58.0,6.16,6.19,3.88,8.524
25635,25635,0.3,3,5,5,63.3,56.0,4.3,4.26,2.71,6.654
25636,25636,1.62,3,4,3,62.2,58.0,7.46,7.5,4.65,9.337
25637,25637,0.91,3,4,2,63.3,58.0,6.11,6.06,3.85,8.231
25638,25638,1.01,5,5,3,60.7,58.0,6.55,6.52,3.97,8.49
25639,25639,1.22,4,2,5,61.7,59.0,6.92,6.85,4.25,8.684
25640,25640,0.31,5,5,8,62.0,54.0,4.36,4.38,2.71,6.792000000000001
25641,25641,1.03,5,7,3,60.3,55.0,6.62,6.57,3.98,8.672
25642,25642,0.27,3,7,7,61.5,58.0,4.16,4.23,2.58,6.43
25643,25643,0.67,3,5,7,62.0,56.0,5.6,5.62,3.48,8.064
25644,25644,1.51,3,2,4,62.2,60.0,7.27,7.32,4.54,8.93
25645,25645,1.06,3,7,5,63.0,58.0,6.46,6.49,4.08,8.975
25646,25646,1.01,5,4,3,62.1,56.0,6.38,6.47,3.99,8.494
25647,25647,0.7,2,8,5,60.4,62.0,5.73,5.76,3.47,8.15
25648,25648,1.02,5,4,2,62.4,55.0,6.41,6.46,4.02,8.491
25649,25649,0.36,5,7,4,61.0,54.0,4.6,4.64,2.82,6.6160000000000005
25650,25650,0.65,4,5,7,59.3,57.0,5.59,5.47,3.28,7.827999999999999
25651,25651,0.39,3,6,6,61.7,56.0,4.7,4.74,2.91,6.872000000000001
25652,25652,0.43,5,3,8,62.0,55.0,4.85,4.83,3.0,7.029
25653,25653,1.55,4,6,5,62.0,60.0,7.4,7.31,4.56,9.677999999999999
25654,25654,0.44,4,7,3,62.3,59.0,4.88,4.84,3.03,6.947
25655,25655,0.53,4,8,4,59.9,58.0,5.29,5.26,3.16,7.5089999999999995
25656,25656,1.0,4,4,3,62.8,58.0,6.38,6.36,4.0,8.48
25657,25657,1.89,5,4,5,61.6,56.0,7.92,7.95,4.89,9.773
25658,25658,0.91,5,3,2,61.6,57.0,6.23,6.24,3.84,8.017999999999999
25659,25659,0.7,5,3,2,61.5,53.0,5.74,5.77,3.54,7.44
25660,25660,0.31,4,4,7,62.1,58.0,4.33,4.36,2.7,6.561
25661,25661,0.26,5,5,8,61.7,54.0,4.15,4.18,2.57,6.474
25662,25662,0.31,2,3,7,63.1,59.0,4.25,4.31,2.7,6.347
25663,25663,1.01,4,7,5,62.9,60.0,6.36,6.32,3.99,8.967
25664,25664,1.26,5,6,2,62.7,58.0,6.91,6.87,4.32,8.745
25665,25665,0.53,3,6,3,60.9,56.0,5.21,5.23,3.18,7.162999999999999
25666,25666,1.02,4,6,2,61.5,58.0,6.49,6.42,3.97,8.421
25667,25667,0.83,3,4,4,59.4,59.0,6.08,6.11,3.62,8.094
25668,25668,0.34,5,5,4,61.9,55.0,4.53,4.49,2.79,6.64
25669,25669,0.9,2,5,2,63.8,56.0,6.16,6.13,3.92,8.085
25670,25670,1.28,5,5,3,62.4,58.0,6.89,6.95,4.32,8.911
25671,25671,0.9,3,8,2,62.2,57.0,6.11,6.15,3.81,8.288
25672,25672,0.32,5,6,7,61.8,55.0,4.41,4.36,2.71,6.898
25673,25673,0.3,5,3,8,62.0,57.0,4.28,4.3,2.66,6.422000000000001
25674,25674,1.03,5,6,8,62.3,57.0,6.44,6.49,4.03,9.477
25675,25675,0.61,3,4,6,62.8,58.0,5.4,5.42,3.4,7.537000000000001
25676,25676,1.0,3,7,2,63.5,54.0,6.41,6.35,4.05,8.407
25677,25677,0.37,4,7,4,61.5,58.0,4.61,4.66,2.85,6.6979999999999995
25678,25678,1.01,1,3,5,64.9,56.0,6.29,6.2,4.07,8.243
25679,25679,0.38,4,6,7,61.6,58.0,4.65,4.61,2.85,7.136
25680,25680,0.31,2,8,2,63.7,55.0,4.35,4.32,2.76,6.385
25681,25681,2.01,4,5,3,62.3,61.0,7.96,7.89,5.02,9.695
25682,25682,1.04,4,5,3,62.8,57.0,6.5,6.41,4.05,8.404
25683,25683,0.41,4,5,5,60.5,57.0,4.85,4.81,2.92,6.867999999999999
25684,25684,1.24,5,5,4,62.0,57.0,6.87,6.84,4.25,9.126
25685,25685,0.41,4,8,6,61.8,58.0,4.79,4.75,2.95,7.212000000000001
25686,25686,0.53,3,4,6,61.3,61.0,5.15,5.2,3.17,7.345
25687,25687,1.5,4,6,2,58.5,60.0,7.52,7.48,4.39,8.942
25688,25688,1.5,3,3,2,60.8,58.0,7.24,7.34,4.43,8.908
25689,25689,1.07,5,4,3,61.0,56.0,6.6,6.68,4.05,8.572000000000001
25690,25690,1.7,3,5,4,62.6,57.0,7.6,7.67,4.78,9.633
25691,25691,0.53,3,6,6,59.6,56.0,5.27,5.31,3.16,7.539
25692,25692,0.31,4,4,6,62.6,60.0,4.29,4.33,2.7,6.438
25693,25693,0.32,5,4,4,62.2,57.0,4.36,4.38,2.72,6.225
25694,25694,1.71,3,3,4,62.8,59.0,7.52,7.58,4.74,9.38
25695,25695,0.31,3,8,3,61.7,59.0,4.31,4.35,2.67,6.347
25696,25696,1.2,3,6,4,63.5,57.0,6.73,6.65,4.25,9.09
25697,25697,0.33,4,8,4,60.8,60.0,4.52,4.46,2.73,6.636
25698,25698,0.72,3,2,6,63.0,59.0,5.7,5.72,3.6,7.67
25699,25699,0.9,3,6,3,63.3,55.0,6.18,6.12,3.89,8.422
25700,25700,0.9,5,4,4,61.6,57.0,6.17,6.29,3.84,8.336
25701,25701,0.47,1,7,3,67.9,56.0,4.84,4.65,3.24,6.72
25702,25702,0.32,3,4,4,62.4,58.0,4.33,4.36,2.71,6.225
25703,25703,0.6,4,6,2,58.9,59.0,5.55,5.52,3.26,7.228
25704,25704,2.03,4,2,3,62.1,59.0,8.06,8.12,5.02,9.462
25705,25705,1.22,4,4,2,60.2,56.0,6.96,6.93,4.18,8.606
25706,25706,0.56,4,7,4,61.8,59.0,5.34,5.27,3.28,7.557
25707,25707,0.71,4,8,4,58.7,61.0,5.88,5.85,3.44,7.996
25708,25708,0.81,4,2,5,61.7,61.0,5.94,5.9,3.65,7.7620000000000005
25709,25709,1.4,1,6,4,66.5,56.0,6.83,6.76,4.52,9.014
25710,25710,0.5,5,8,3,59.9,60.0,5.15,5.13,3.08,7.475
25711,25711,2.03,3,5,3,60.1,60.0,8.09,8.18,4.89,9.833
25712,25712,1.15,3,7,4,62.9,56.0,6.65,6.68,4.19,8.843
25713,25713,0.54,2,8,2,59.1,65.0,5.28,5.32,3.13,7.228
25714,25714,0.9,3,4,4,62.3,59.0,6.13,6.17,3.83,8.431000000000001
25715,25715,0.35,3,7,5,62.3,60.0,4.5,4.52,2.81,6.72
25716,25716,1.54,3,3,4,62.2,58.0,7.32,7.37,4.57,9.066
25717,25717,0.52,5,6,3,61.8,55.0,5.19,5.15,3.2,7.393
25718,25718,0.58,5,6,6,61.8,56.0,5.36,5.39,3.32,7.781000000000001
25719,25719,0.7,3,7,4,62.6,56.0,5.65,5.69,3.55,7.829
25720,25720,1.21,4,4,3,59.8,58.0,6.95,6.9,4.14,8.791
25721,25721,1.11,5,4,6,61.4,57.0,6.63,6.67,4.08,8.83
25722,25722,0.47,5,4,4,61.7,57.0,4.99,5.03,3.09,7.035
25723,25723,0.37,5,8,4,61.4,55.0,4.64,4.67,2.86,6.9110000000000005
25724,25724,0.26,5,6,4,62.1,54.0,4.09,4.12,2.55,6.122000000000001
25725,25725,0.32,5,8,4,62.2,56.0,4.39,4.36,2.72,6.879
25726,25726,0.42,4,7,5,62.2,59.0,4.76,4.79,2.97,7.007999999999999
25727,25727,0.23,5,8,6,62.1,57.0,3.92,3.97,2.45,6.273
25728,25728,0.31,3,5,2,61.8,59.0,4.3,4.34,2.67,6.011
25729,25729,0.79,3,7,2,59.2,59.0,6.04,6.06,3.58,7.987
25730,25730,0.55,4,3,4,61.7,55.0,5.35,5.29,3.28,7.181
25731,25731,0.35,5,7,7,62.0,56.0,4.58,4.51,2.82,7.018
25732,25732,1.51,5,5,2,62.3,56.0,7.31,7.37,4.57,9.148
25733,25733,1.04,4,5,2,62.8,59.0,6.47,6.42,4.05,8.179
25734,25734,1.64,3,6,2,63.2,57.0,7.56,7.47,4.75,9.031
25735,25735,0.5,5,7,3,62.2,57.0,5.11,5.05,3.16,7.255
25736,25736,0.4,5,4,7,62.2,55.0,4.7,4.75,2.94,6.925
25737,25737,0.55,5,7,4,62.0,55.0,5.26,5.28,3.27,7.504
25738,25738,0.7,4,7,3,60.0,59.0,5.79,5.75,3.46,7.928999999999999
25739,25739,0.42,4,7,3,62.5,55.0,4.83,4.8,3.01,6.9
25740,25740,0.43,4,6,7,60.3,58.0,4.88,4.91,2.95,7.2139999999999995
25741,25741,0.5,3,7,2,63.0,57.0,5.01,5.05,3.17,7.001
25742,25742,1.1,4,4,3,60.7,59.0,6.72,6.7,4.07,8.607999999999999
25743,25743,1.04,3,6,3,63.4,59.0,6.44,6.4,4.07,8.544
25744,25744,0.72,3,7,4,61.9,56.0,5.75,5.79,3.57,7.857
25745,25745,0.4,5,4,6,61.1,55.0,4.75,4.78,2.91,6.766
25746,25746,0.3,5,7,6,61.9,59.0,4.27,4.3,2.65,6.641
25747,25747,1.5,1,2,1,68.8,57.0,6.94,6.87,4.75,8.363
25748,25748,0.34,3,5,5,62.2,55.0,4.48,4.52,2.8,6.461
25749,25749,0.7,2,4,3,64.2,60.0,5.52,5.6,3.57,7.625
25750,25750,0.5,1,6,3,65.1,59.0,5.01,4.92,3.23,6.902
25751,25751,0.4,4,8,3,61.7,58.0,4.74,4.7,2.91,6.898
25752,25752,1.01,3,7,3,59.5,57.0,6.56,6.62,3.92,8.619
25753,25753,0.5,2,8,3,64.1,56.0,5.03,4.98,3.21,7.119
25754,25754,0.34,5,6,5,62.2,56.0,4.44,4.47,2.77,6.6129999999999995
25755,25755,0.56,3,8,3,62.2,63.0,5.23,5.28,3.27,7.228
25756,25756,0.51,4,7,2,59.5,60.0,5.25,5.17,3.1,7.165
25757,25757,0.71,4,8,3,60.5,59.0,5.81,5.79,3.51,7.917000000000001
25758,25758,0.46,5,6,2,61.5,54.0,4.98,5.01,3.07,6.631
25759,25759,1.02,3,6,3,60.7,59.0,6.49,6.55,3.96,8.548
25760,25760,0.34,3,6,8,61.1,54.0,4.54,4.56,2.78,6.907
25761,25761,0.51,5,5,4,62.7,57.0,5.12,5.05,3.19,7.343
25762,25762,1.01,2,7,4,62.5,58.0,6.32,6.36,3.96,8.736
25763,25763,1.28,5,5,2,61.4,57.0,6.99,6.96,4.28,8.699
25764,25764,1.02,5,7,4,62.7,56.0,6.44,6.38,4.02,8.833
25765,25765,1.7,5,4,4,62.2,57.0,7.63,7.67,4.76,9.52
25766,25766,1.25,5,6,7,62.2,56.0,6.89,6.93,4.3,9.44
25767,25767,1.74,4,3,2,62.2,58.0,7.65,7.61,4.75,8.969
25768,25768,0.31,5,5,6,61.7,54.0,4.38,4.34,2.69,6.81
25769,25769,0.44,5,5,4,62.0,55.0,4.89,4.91,3.04,6.767
25770,25770,0.69,1,5,5,61.2,65.4,5.58,5.64,3.42,7.712000000000001
25771,25771,0.91,3,5,2,62.0,58.0,6.13,6.2,3.82,8.128
25772,25772,0.7,5,2,5,61.4,55.0,5.72,5.75,3.53,7.653
25773,25773,0.4,5,3,4,61.8,56.0,4.73,4.79,2.94,6.46
25774,25774,0.31,5,7,4,62.5,54.0,4.33,4.37,2.72,6.579
25775,25775,0.3,2,2,5,63.4,57.0,4.23,4.26,2.69,5.976
25776,25776,1.0,1,7,2,69.0,56.0,6.01,5.94,4.12,8.232999999999999
25777,25777,1.51,4,4,2,62.8,60.0,7.26,7.22,4.55,8.996
25778,25778,1.0,2,7,3,57.2,62.0,6.59,6.56,3.76,8.584
25779,25779,0.5,4,7,4,62.9,60.0,5.04,5.01,3.16,7.396
25780,25780,0.9,3,4,6,62.9,58.0,6.1,6.15,3.85,8.34
25781,25781,2.0,4,8,2,61.0,58.0,8.06,7.97,4.89,9.575
25782,25782,0.35,5,7,4,61.6,56.0,4.52,4.54,2.79,6.642
25783,25783,0.32,4,6,4,61.2,59.0,4.42,4.4,2.7,6.718999999999999
25784,25784,0.96,2,4,2,56.7,62.0,6.51,6.39,3.66,8.147
25785,25785,1.25,5,7,8,61.8,55.0,6.95,6.9,4.28,9.731
25786,25786,0.41,3,7,3,62.8,59.0,4.74,4.75,2.98,6.627000000000001
25787,25787,0.31,5,3,3,62.2,56.0,4.34,4.37,2.71,6.035
25788,25788,0.33,4,4,5,59.2,58.0,4.55,4.5,2.68,6.611000000000001
25789,25789,1.2,5,4,3,61.9,54.0,6.83,6.9,4.25,8.793
25790,25790,0.37,5,4,4,62.0,54.0,4.64,4.65,2.88,6.402
25791,25791,0.71,4,7,2,62.7,59.0,5.66,5.7,3.56,7.75
25792,25792,0.31,5,8,4,60.2,56.0,4.46,4.41,2.67,6.69
25793,25793,1.06,4,7,3,62.0,61.0,6.55,6.51,4.05,8.61
25794,25794,0.83,4,7,4,61.3,59.0,6.08,6.02,3.71,8.196
25795,25795,0.73,3,4,4,61.3,60.0,5.72,5.79,3.53,7.796
25796,25796,0.54,5,6,2,61.0,56.0,5.24,5.29,3.21,7.067
25797,25797,1.01,1,7,2,57.1,59.0,6.65,6.69,3.81,8.434
25798,25798,1.52,3,3,5,62.9,59.9,7.27,7.31,4.59,9.214
25799,25799,0.34,5,8,4,62.4,53.0,4.49,4.52,2.81,6.691
25800,25800,1.56,5,4,2,62.1,58.0,7.35,7.41,4.58,9.05
25801,25801,1.2,3,2,3,61.2,55.0,6.84,6.88,4.2,8.545
25802,25802,0.35,5,5,5,62.1,56.0,4.52,4.56,2.82,6.56
25803,25803,0.32,3,5,5,61.2,62.0,4.41,4.45,2.71,6.4
25804,25804,0.3,5,6,4,61.6,57.0,4.32,4.28,2.65,6.654
25805,25805,0.75,1,8,2,64.6,57.0,5.74,5.72,3.7,7.954
25806,25806,1.15,4,4,3,60.2,60.0,6.87,6.78,4.11,8.471
25807,25807,0.56,5,4,7,60.0,56.0,5.37,5.4,3.23,7.565
25808,25808,0.71,5,7,5,60.4,56.0,5.8,5.85,3.52,8.083
25809,25809,0.32,3,5,6,62.2,57.0,4.36,4.38,2.72,6.593
25810,25810,0.51,5,7,3,60.9,56.0,5.16,5.19,3.15,7.367999999999999
25811,25811,2.39,3,2,4,62.2,60.0,8.49,8.51,5.29,9.729
25812,25812,0.79,5,7,5,62.0,56.0,5.9,5.93,3.67,8.352
25813,25813,2.29,3,3,3,61.8,59.0,8.44,8.51,5.24,9.802
25814,25814,0.91,3,4,4,58.3,59.0,6.35,6.47,3.74,8.341000000000001
25815,25815,1.34,5,8,3,62.2,57.0,7.07,6.95,4.36,9.097000000000001
25816,25816,0.33,5,8,2,62.9,56.0,4.43,4.41,2.78,6.447
25817,25817,0.32,3,7,6,61.6,54.0,4.43,4.46,2.74,6.704
25818,25818,0.71,3,3,5,59.0,57.0,5.85,5.88,3.46,7.752999999999999
25819,25819,0.55,3,7,5,62.8,56.0,5.2,5.24,3.28,7.571000000000001
25820,25820,0.7,1,5,3,65.0,59.0,5.57,5.5,3.6,7.5920000000000005
25821,25821,0.37,5,7,4,62.6,56.0,4.56,4.61,2.87,6.6979999999999995
25822,25822,0.73,5,8,4,61.9,56.0,5.76,5.81,3.58,8.088
25823,25823,1.52,3,6,4,62.7,59.0,7.3,7.33,4.59,9.552
25824,25824,0.36,5,4,4,62.1,55.0,4.58,4.57,2.84,6.5920000000000005
25825,25825,0.52,3,3,6,61.9,56.0,5.16,5.18,3.2,7.162000000000001
25826,25826,0.41,5,8,5,62.1,56.0,4.8,4.77,2.97,7.115
25827,25827,1.17,5,5,5,61.8,57.0,6.76,6.8,4.19,9.064
25828,25828,0.9,5,4,3,61.1,58.0,6.24,6.19,3.79,8.286
25829,25829,0.31,5,6,8,61.1,57.0,4.37,4.4,2.68,6.818
25830,25830,0.33,5,6,7,61.1,55.0,4.48,4.52,2.75,6.75
25831,25831,0.38,5,5,5,62.0,55.0,4.64,4.68,2.89,6.782
25832,25832,1.24,3,6,6,63.6,56.0,6.75,6.8,4.31,9.33
25833,25833,0.9,5,8,3,62.7,56.0,6.18,6.16,3.87,8.436
25834,25834,0.31,3,7,6,60.8,55.0,4.38,4.43,2.68,6.704
25835,25835,0.7,2,8,2,63.1,60.0,5.56,5.62,3.53,7.706
25836,25836,0.28,3,7,5,60.2,58.0,4.23,4.27,2.56,6.188
25837,25837,0.71,5,6,2,61.6,56.0,5.68,5.74,3.52,7.697
25838,25838,0.3,5,8,3,61.6,56.0,4.34,4.3,2.66,6.564
25839,25839,0.9,2,8,4,63.5,61.0,6.09,6.16,3.89,8.434
25840,25840,0.28,2,2,6,58.4,60.0,4.27,4.33,2.51,5.9270000000000005
25841,25841,0.5,3,3,3,62.8,60.0,5.04,5.08,3.18,6.96
25842,25842,1.4,3,5,4,60.1,62.0,7.16,7.25,4.33,9.245
25843,25843,0.27,5,6,8,61.4,57.0,4.17,4.19,2.57,6.632999999999999
25844,25844,1.04,3,5,6,62.8,54.0,6.39,6.5,4.05,8.92
25845,25845,1.08,5,7,4,62.0,54.0,6.62,6.57,4.09,8.929
25846,25846,1.06,5,8,2,62.3,55.0,6.5,6.54,4.06,8.548
25847,25847,1.01,4,5,4,61.1,60.0,6.46,6.37,3.92,8.648
25848,25848,1.15,3,4,2,61.4,58.0,6.7,6.75,4.13,8.392999999999999
25849,25849,0.77,3,8,4,63.1,57.0,5.86,5.83,3.69,8.14
25850,25850,0.38,4,3,5,61.3,60.0,4.62,4.65,2.84,6.551
25851,25851,0.72,5,7,4,61.5,56.0,5.71,5.77,3.53,8.127
25852,25852,0.3,4,5,7,60.7,58.0,4.34,4.36,2.64,6.671
25853,25853,1.21,5,2,3,61.9,54.0,6.85,6.88,4.25,8.583
25854,25854,0.31,5,3,5,61.9,54.5,4.33,4.36,2.69,6.218999999999999
25855,25855,0.56,3,5,4,62.5,57.0,5.25,5.28,3.29,7.365
25856,25856,0.3,5,6,4,61.8,57.0,4.31,4.33,2.67,6.405
25857,25857,0.56,5,8,3,61.3,55.0,5.32,5.35,3.27,7.443
25858,25858,0.92,4,4,2,60.4,59.0,6.36,6.33,3.83,8.062999999999999
25859,25859,0.34,5,4,8,60.8,56.0,4.56,4.55,2.77,6.896
25860,25860,0.59,3,2,4,62.1,57.0,5.34,5.39,3.33,7.14
25861,25861,0.7,5,6,3,61.7,58.0,5.67,5.7,3.51,7.8870000000000005
25862,25862,0.72,5,6,8,62.0,57.0,5.71,5.78,3.56,8.349
25863,25863,0.23,5,6,5,61.9,56.0,3.94,3.96,2.44,6.2010000000000005
25864,25864,0.74,5,6,4,60.5,59.0,5.81,5.86,3.53,7.985
25865,25865,0.83,3,7,3,63.8,54.0,5.96,6.04,3.83,8.1
25866,25866,1.55,4,3,3,62.5,60.0,7.33,7.35,4.59,9.09
25867,25867,0.41,5,6,4,60.0,56.0,4.88,4.82,2.91,7.0089999999999995
25868,25868,0.36,5,6,7,61.0,55.0,4.6,4.62,2.81,6.935
25869,25869,0.39,5,5,5,62.0,55.0,4.71,4.66,2.9,6.982
25870,25870,0.35,5,6,4,60.5,57.0,4.6,4.52,2.76,6.809
25871,25871,0.9,2,6,2,64.2,62.0,6.08,6.0,3.88,7.994
25872,25872,1.12,5,8,1,60.6,55.0,6.73,6.76,4.09,8.328
25873,25873,1.0,4,7,5,61.4,58.0,6.44,6.42,3.95,8.912
25874,25874,0.31,3,8,2,61.8,60.0,4.33,4.37,2.69,6.136
25875,25875,0.3,4,7,4,62.9,58.0,4.24,4.22,2.66,6.7379999999999995
25876,25876,0.39,4,5,8,59.0,60.0,4.75,4.78,2.81,7.17
25877,25877,0.74,5,6,5,62.0,54.8,5.81,5.83,3.61,8.113999999999999
25878,25878,0.41,4,7,2,61.7,58.0,4.8,4.76,2.95,6.86
25879,25879,0.41,3,7,2,63.5,55.0,4.73,4.69,2.99,6.707000000000001
25880,25880,0.31,3,6,6,61.6,56.0,4.34,4.38,2.68,6.567
25881,25881,1.0,3,7,2,59.1,61.0,6.39,6.44,3.79,8.295
25882,25882,0.41,2,4,3,63.8,56.0,4.74,4.69,3.01,6.775
25883,25883,0.35,3,5,7,59.3,61.0,4.58,4.62,2.73,6.825
25884,25884,2.13,5,3,2,62.6,56.0,8.21,8.14,5.12,9.422
25885,25885,0.91,4,5,3,62.6,56.0,6.21,6.16,3.87,8.232999999999999
25886,25886,0.56,4,8,3,61.0,60.0,5.28,5.25,3.21,7.381
25887,25887,0.34,2,6,2,63.9,56.0,4.43,4.4,2.82,6.284
25888,25888,0.31,5,7,4,61.5,56.0,4.39,4.42,2.71,6.465
25889,25889,1.01,4,6,4,61.2,57.5,6.43,6.45,3.94,8.892000000000001
25890,25890,0.41,4,7,3,60.2,60.0,4.82,4.78,2.89,6.876
25891,25891,0.3,2,7,3,63.2,57.0,4.25,4.3,2.7,6.265
25892,25892,0.3,3,8,4,62.0,59.0,4.22,4.27,2.63,6.565
25893,25893,1.01,4,8,3,58.1,61.0,6.66,6.59,3.85,8.546
25894,25894,0.92,3,6,3,62.7,57.0,6.14,6.2,3.87,8.302999999999999
25895,25895,0.52,3,7,2,64.0,55.0,5.07,5.11,3.26,6.965
25896,25896,0.28,2,7,3,62.6,60.0,4.12,4.15,2.59,5.922000000000001
25897,25897,0.33,5,7,2,61.7,55.0,4.44,4.47,2.75,6.057
25898,25898,0.58,4,5,2,61.2,59.0,5.4,5.36,3.29,7.175
25899,25899,0.4,4,5,8,59.8,58.0,4.85,4.79,2.88,7.242000000000001
25900,25900,0.79,2,7,3,64.1,54.0,5.86,5.84,3.75,7.955
25901,25901,0.35,5,7,5,61.5,57.0,4.52,4.55,2.79,6.5760000000000005
25902,25902,0.4,5,6,8,61.9,54.0,4.75,4.81,2.96,7.249
25903,25903,0.54,5,6,5,61.1,57.0,5.28,5.3,3.23,7.481
25904,25904,0.5,5,5,6,62.2,56.0,5.02,5.11,3.15,7.473
25905,25905,0.8,4,6,4,62.1,60.0,5.92,5.86,3.66,8.161
25906,25906,0.59,5,7,5,62.3,56.0,5.4,5.38,3.36,7.7379999999999995
25907,25907,0.5,3,8,4,63.8,56.0,5.05,5.08,3.23,7.365
25908,25908,0.36,3,6,4,61.3,59.0,4.55,4.6,2.79,6.608
25909,25909,0.32,5,8,6,62.0,55.0,4.39,4.41,2.73,6.765
25910,25910,1.04,4,8,2,60.9,57.0,6.54,6.49,3.97,8.324
25911,25911,0.3,5,8,6,60.7,58.0,4.3,4.33,2.62,6.702000000000001
25912,25912,0.3,5,5,8,62.0,56.0,4.3,4.31,2.67,6.797000000000001
25913,25913,1.1,4,5,5,58.4,60.0,6.85,6.81,3.99,8.908999999999999
25914,25914,1.0,3,4,2,59.7,58.0,6.48,6.55,3.89,8.36
25915,25915,1.22,5,6,2,62.0,57.0,6.88,6.83,4.25,8.487
25916,25916,0.7,4,5,3,61.8,59.0,5.68,5.59,3.48,7.689
25917,25917,0.46,5,3,3,61.9,55.0,4.97,4.98,3.08,6.745
25918,25918,1.08,5,5,3,61.8,56.0,6.55,6.58,4.06,8.567
25919,25919,1.08,5,7,3,62.6,57.0,6.53,6.56,4.1,8.536
25920,25920,1.01,2,3,5,63.8,57.0,6.31,6.23,4.0,8.298
25921,25921,0.56,5,5,4,62.1,56.0,5.29,5.31,3.29,7.365
25922,25922,1.0,5,7,2,62.9,56.0,6.32,6.3,3.97,8.146
25923,25923,0.59,3,3,3,61.7,55.2,5.39,5.41,3.33,7.136
25924,25924,1.13,4,5,3,60.9,60.0,6.76,6.67,4.09,8.59
25925,25925,0.7,4,4,2,61.1,58.0,5.72,5.84,3.53,7.505
25926,25926,1.29,4,4,4,62.4,57.0,6.98,6.92,4.34,8.852
25927,25927,2.0,2,3,5,58.8,65.0,8.1,8.03,4.74,9.671
25928,25928,1.51,3,5,3,63.1,56.0,7.27,7.22,4.57,8.934
25929,25929,0.36,5,7,4,61.5,56.2,4.56,4.6,2.82,6.686
